Unique Key,Created Date,Closed Date,Agency Name,Complaint Type,Location Type,Incident Zip,Street Name,City,Status,Borough
21618886,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10029,EAST 97 STREET,NEW YORK,Closed,MANHATTAN
21618889,10-10-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10065,EAST 67 STREET,NEW YORK,Closed,MANHATTAN
21622966,10-11-2011 0:00,10-12-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10012,WEST 4 STREET,NEW YORK,Closed,MANHATTAN
21622973,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10003,UNION SQUARE SOUTH,NEW YORK,Closed,MANHATTAN
21622986,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Disorderly Youth,Street/Sidewalk,10031,CONVENT AVENUE,NEW YORK,Closed,MANHATTAN
21621912,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10025,WEST 115 STREET,NEW YORK,Closed,MANHATTAN
21621186,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10027,WEST 120 STREET,NEW YORK,Closed,MANHATTAN
21623907,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Derelict Vehicle,Street/Sidewalk,10065,MADISON AVENUE,NEW YORK,Closed,MANHATTAN
21624136,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,WEST 156 STREET,NEW YORK,Closed,MANHATTAN
21623581,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Homeless Encampment,Store/Commercial,10009,AVENUE C,NEW YORK,Closed,MANHATTAN
21623582,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Urinating in Public,Store/Commercial,10009,AVENUE C,NEW YORK,Closed,MANHATTAN
21623597,10-11-2011 0:00,10/14/2011 12:00 AM,BCC - Manhattan,Sanitation Condition,Street,10023,WEST 72 STREET,NEW YORK,Closed,MANHATTAN
21626046,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10018,WEST 40 STREET,NEW YORK,Closed,MANHATTAN
21625719,10-11-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10010,EAST 25 STREET,NEW YORK,Closed,MANHATTAN
21625745,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10014,HUDSON STREET,NEW YORK,Closed,MANHATTAN
21627106,10-11-2011 0:00,10-12-2011 0:00,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,Street Address,10019,WEST 52 STREET,NEW YORK,Closed,MANHATTAN
21591776,10-06-2011 0:00,10-11-2011 0:00,Department of Environmental Protection,Air Quality,,10022,EAST 58 STREET,NEW YORK,Closed,MANHATTAN
21619934,10-12-2011 0:00,10-12-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10009,1 AVENUE,NEW YORK,Closed,MANHATTAN
21619943,10-11-2011 0:00,10-12-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10001,7 AVENUE,NEW YORK,Closed,MANHATTAN
21619947,10-11-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10011,WEST 8 STREET,NEW YORK,Closed,MANHATTAN
21618008,10-10-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10039,7 AVENUE,NEW YORK,Closed,MANHATTAN
21617896,10-10-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10011,WEST 23 STREET,NEW YORK,Closed,MANHATTAN
21617177,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10034,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21618898,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10018,WEST 39 STREET,NEW YORK,Closed,MANHATTAN
21618907,10-10-2011 0:00,10-11-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10029,EAST 116 STREET,NEW YORK,Closed,MANHATTAN
21622524,10-08-2011 0:00,10-12-2011 0:00,A - Manhattan,Recycling Enforcement,Sidewalk,10019,WEST 51 STREET,NEW YORK,Closed,MANHATTAN
21621954,10-11-2011 0:00,10-11-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10012,ELIZABETH STREET,NEW YORK,Closed,MANHATTAN
21623942,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10128,EAST 89 STREET,NEW YORK,Closed,MANHATTAN
21625771,10-11-2011 0:00,10-12-2011 0:00,Department of Transportation,Sidewalk Condition,Sidewalk,10017,LEXINGTON AVENUE,NEW YORK,Closed,MANHATTAN
21626898,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Homeless Encampment,Store/Commercial,10003,2 AVENUE,NEW YORK,Closed,MANHATTAN
21620157,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10027,WEST 120 STREET,NEW YORK,Closed,MANHATTAN
21620282,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,ST NICHOLAS AVENUE,NEW YORK,Closed,MANHATTAN
21620287,10-11-2011 0:00,10/16/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10003,EAST 2 STREET,NEW YORK,Closed,MANHATTAN
21620297,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10031,BROADWAY,NEW YORK,Closed,MANHATTAN
21618014,10-10-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10040,ARDEN STREET,NEW YORK,Closed,MANHATTAN
21617917,10-10-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10025,WEST 104 STREET,NEW YORK,Closed,MANHATTAN
21617919,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10031,WEST 151 STREET,NEW YORK,Closed,MANHATTAN
21617921,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10003,EAST 17 STREET,NEW YORK,Closed,MANHATTAN
21618777,10-10-2011 0:00,10-12-2011 0:00,Department of Environmental Protection,Noise,,10011,WEST 22 STREET,NEW YORK,Closed,MANHATTAN
21619144,10-10-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,CONSTRUCTION,RESIDENTIAL BUILDING,10029,EAST 112 STREET,NEW YORK,Closed,MANHATTAN
21618663,10-10-2011 0:00,10-11-2011 0:00,A - Manhattan,Dirty Conditions,Sidewalk,10012,KENMARE STREET,NEW YORK,Closed,MANHATTAN
21622467,10-11-2011 0:00,10-12-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10013,WEST BROADWAY,NEW YORK,Closed,MANHATTAN
21622468,10-11-2011 0:00,10-12-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10027,LENOX AVENUE,NEW YORK,Closed,MANHATTAN
21622555,10-11-2011 0:00,10-11-2011 0:00,Department of Buildings,BEST/Site Safety,,10036,WEST 48 STREET,NEW YORK,Closed,MANHATTAN
21622557,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10026,WEST 118 STREET,NEW YORK,Closed,MANHATTAN
21621976,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10040,BROADWAY,NEW YORK,Closed,MANHATTAN
21624411,10-11-2011 0:00,10-12-2011 0:00,Department of Buildings,General Construction/Plumbing,,10016,EAST 34 STREET,NEW YORK,Assigned,MANHATTAN
21624579,10-11-2011 0:00,10-12-2011 0:00,Department of Environmental Protection,Lead,,10003,EAST 19 STREET,NEW YORK,Closed,MANHATTAN
21626079,10-11-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10016,EAST 36 STREET,NEW YORK,Closed,MANHATTAN
21627266,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10033,ST NICHOLAS AVENUE,NEW YORK,Closed,MANHATTAN
21627518,10-12-2011 0:00,10/13/2011 12:00 AM,BCC - Manhattan,Sanitation Condition,Street,10030,WEST 137 STREET,NEW YORK,Closed,MANHATTAN
21628066,10-12-2011 0:00,10-12-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10026,WEST 118 STREET,NEW YORK,Closed,MANHATTAN
21628080,10-12-2011 0:00,10/13/2011 12:00 AM,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10025,BROADWAY,NEW YORK,Closed,MANHATTAN
21628086,10-12-2011 0:00,10-12-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10032,WEST 159 STREET,NEW YORK,Closed,MANHATTAN
21620019,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10001,WEST 29 STREET,NEW YORK,Closed,MANHATTAN
21620042,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10034,ACADEMY STREET,NEW YORK,Closed,MANHATTAN
21620046,10-11-2011 0:00,10-12-2011 0:00,Department of Transportation,Street Condition,Street,10014,BANK STREET,NEW YORK,Closed,MANHATTAN
21620301,10-11-2011 0:00,10-11-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10034,WEST 204 STREET,NEW YORK,Closed,MANHATTAN
21620200,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,WEST 156 STREET,NEW YORK,Closed,MANHATTAN
21620729,10-11-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10011,WEST 23 STREET,NEW YORK,Closed,MANHATTAN
21617675,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10016,THIRD AVENUE,NEW YORK,Closed,MANHATTAN
21617953,10-10-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10033,BROADWAY,NEW YORK,Closed,MANHATTAN
21617005,10-10-2011 0:00,10-10-2011 0:00,Department of Environmental Protection,Water System,,10011,WEST 17 STREET,NEW YORK,Closed,MANHATTAN
21617229,10-10-2011 0:00,10-10-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10012,BOWERY,NEW YORK,Closed,MANHATTAN
21617023,10-10-2011 0:00,10/13/2011 12:00 AM,Department of Environmental Protection,Water Quality,,10028,3 AVENUE,NEW YORK,Closed,MANHATTAN
21618722,10-10-2011 0:00,10-10-2011 0:00,Department of Environmental Protection,Water System,,10040,CABRINI BOULEVARD,NEW YORK,Closed,MANHATTAN
21618727,10-10-2011 0:00,10-10-2011 0:00,Department of Environmental Protection,Industrial Waste,,10013,BROOME STREET,NEW YORK,Closed,MANHATTAN
21618620,10-10-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10026,CENTRAL PARK NORTH,NEW YORK,Closed,MANHATTAN
21624595,10-11-2011 0:00,10-11-2011 0:00,A - Manhattan,Recycling Enforcement,Sidewalk,10036,WEST 42 STREET,NEW YORK,Closed,MANHATTAN
21624596,10-11-2011 0:00,10-12-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10013,WEST BROADWAY,NEW YORK,Closed,MANHATTAN
21623969,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10024,AMSTERDAM AVENUE,NEW YORK,Closed,MANHATTAN
21623977,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Homeless Encampment,Street/Sidewalk,10011,WEST 22 STREET,NEW YORK,Closed,MANHATTAN
21623123,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10025,WEST 94 STREET,NEW YORK,Closed,MANHATTAN
21623208,10-11-2011 0:00,10/16/2011 12:00 AM,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10030,EDGECOMBE AVENUE,NEW YORK,Closed,MANHATTAN
21625889,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10001,WEST 30 STREET,NEW YORK,Closed,MANHATTAN
21625426,10-10-2011 0:00,10-11-2011 0:00,Department of Buildings,General Construction/Plumbing,,10014,JANE STREET,NEW YORK,Assigned,MANHATTAN
21625428,10-11-2011 0:00,10/15/2011 12:00 AM,Department of Buildings,General Construction/Plumbing,,10024,COLUMBUS AVENUE,NEW YORK,Closed,MANHATTAN
21625429,10-11-2011 0:00,10-12-2011 0:00,Department of Buildings,General Construction/Plumbing,,10007,DUANE STREET,NEW YORK,Closed,MANHATTAN
21625442,10-11-2011 0:00,10-12-2011 0:00,Department of Environmental Protection,Lead,,10128,EAST 90 STREET,NEW YORK,Closed,MANHATTAN
21626777,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10016,EAST 38 STREET,NEW YORK,Closed,MANHATTAN
21626789,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10009,EAST 6 STREET,NEW YORK,Closed,MANHATTAN
21626790,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10024,AMSTERDAM AVENUE,NEW YORK,Closed,MANHATTAN
21626793,10-12-2011 0:00,10-12-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10016,EAST 27 STREET,NEW YORK,Closed,MANHATTAN
21627642,10-10-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,,10013,WEST BROADWAY,NEW YORK,Closed,MANHATTAN
21628119,10-12-2011 0:00,10-12-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10029,EAST 115 STREET,NEW YORK,Closed,MANHATTAN
21628122,10-12-2011 0:00,10-12-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10002,CLINTON STREET,NEW YORK,Closed,MANHATTAN
21620080,10-11-2011 0:00,10-12-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10019,WEST 49 STREET,NEW YORK,Closed,MANHATTAN
21620084,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10032,WEST 156 STREET,NEW YORK,Closed,MANHATTAN
21620320,10-11-2011 0:00,10/13/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10033,WEST 180 STREET,NEW YORK,Closed,MANHATTAN
21620247,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10031,BROADWAY,NEW YORK,Closed,MANHATTAN
21620732,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Vending,Street/Sidewalk,10022,PARK AVENUE,NEW YORK,Closed,MANHATTAN
21620743,10-11-2011 0:00,10-12-2011 0:00,New York City Police Department,Derelict Vehicle,Street/Sidewalk,10033,RIVERSIDE DRIVE,NEW YORK,Closed,MANHATTAN
21617961,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10022,EAST 53 STREET,NEW YORK,Closed,MANHATTAN
21617030,10-10-2011 0:00,10-10-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10017,EAST 48 STREET,NEW YORK,Closed,MANHATTAN
21618623,10-10-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10040,WEST 189 STREET,NEW YORK,Closed,MANHATTAN
21618642,10-10-2011 0:00,10-11-2011 0:00,A - Manhattan,Dirty Conditions,Lot,10016,EAST 35 STREET,NEW YORK,Closed,MANHATTAN
21618650,10-10-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10031,WEST 145 STREET,NEW YORK,Closed,MANHATTAN
21618687,10-10-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10040,WEST 189 STREET,NEW YORK,Closed,MANHATTAN
21622624,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10009,EAST 6 STREET,NEW YORK,Closed,MANHATTAN
21622052,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10003,EAST 1 STREET,NEW YORK,Closed,MANHATTAN
21624642,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10031,WEST 137 STREET,NEW YORK,Closed,MANHATTAN
21624668,10-11-2011 0:00,10-11-2011 0:00,Exemption Unit,DOF Parking - Tax Exemption,Address,10019,CENTRAL PARK SOUTH,NEW YORK,Closed,MANHATTAN
21625815,10-11-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10018,WEST 39 STREET,NEW YORK,Closed,MANHATTAN
21625904,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10022,EAST 57 STREET,NEW YORK,Closed,MANHATTAN
21626112,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10029,1 AVENUE,NEW YORK,Closed,MANHATTAN
21625326,10-11-2011 0:00,10-11-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10029,3 AVENUE,NEW YORK,Closed,MANHATTAN
21625510,10-11-2011 0:00,10-11-2011 0:00,Department of Environmental Protection,Water System,,10012,BROADWAY,NEW YORK,Closed,MANHATTAN
21626920,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10011,WEST 22 STREET,NEW YORK,Closed,MANHATTAN
21626921,10-11-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10022,EAST 59 STREET,NEW YORK,Closed,MANHATTAN
21627149,10-11-2011 0:00,10-12-2011 0:00,Bureau of Fire Prevention - Public Assembly Unit - Inspections,Public Assembly,Street Address,10036,BROADWAY,NEW YORK,Closed,MANHATTAN
21628128,10-12-2011 0:00,10/13/2011 12:00 AM,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10026,WEST 114 STREET,NEW YORK,Closed,MANHATTAN
21620107,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,ELECTRIC,RESIDENTIAL BUILDING,10025,WEST 94 STREET,NEW YORK,Closed,MANHATTAN
21620267,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10038,CATHERINE STREET,NEW YORK,Closed,MANHATTAN
21620758,10-11-2011 0:00,10-12-2011 0:00,Department of Transportation,Broken Muni Meter,Street,10002,ALLEN STREET,NEW YORK,Closed,MANHATTAN
21617713,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Traffic,Street/Sidewalk,10018,WEST 39 STREET,NEW YORK,Closed,MANHATTAN
21617725,10-10-2011 0:00,10-11-2011 0:00,Department of Transportation,Street Condition,Street,10013,VARICK STREET,NEW YORK,Closed,MANHATTAN
21617048,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10027,8 AVENUE,NEW YORK,Closed,MANHATTAN
21617280,10-10-2011 0:00,10-10-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10019,BROADWAY,NEW YORK,Closed,MANHATTAN
21618518,10-10-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10032,WEST 156 STREET,NEW YORK,Closed,MANHATTAN
21622586,10-11-2011 0:00,10/13/2011 12:00 AM,BCC - Manhattan,Other Enforcement,Sidewalk,10003,EAST 12 STREET,NEW YORK,Closed,MANHATTAN
21624682,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10031,WEST 151 STREET,NEW YORK,Closed,MANHATTAN
21624714,10-11-2011 0:00,10-11-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10034,WEST 204 STREET,NEW YORK,Closed,MANHATTAN
21624718,10-11-2011 0:00,10/13/2011 12:00 AM,A - Manhattan,Dirty Conditions,Sidewalk,10013,WEST BROADWAY,NEW YORK,Closed,MANHATTAN
21624042,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10027,WEST 123 STREET,NEW YORK,Closed,MANHATTAN
21624048,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Disorderly Youth,Street/Sidewalk,10031,CONVENT AVENUE,NEW YORK,Closed,MANHATTAN
21623029,10-11-2011 0:00,10/14/2011 12:00 AM,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10031,WEST 145 STREET,NEW YORK,Closed,MANHATTAN
21625914,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Derelict Vehicle,Street/Sidewalk,10012,BOWERY,NEW YORK,Closed,MANHATTAN
21625534,10-10-2011 0:00,10/14/2011 12:00 AM,BCC - Manhattan,Other Enforcement,Sidewalk,10038,BEEKMAN STREET,NEW YORK,Closed,MANHATTAN
21626815,10-11-2011 0:00,10/13/2011 12:00 AM,Bureau of Fire Prevention - Highrise Unit - Inspections,EAP Inspection - F59,Street Address,10017,PARK AVENUE,NEW YORK,Closed,MANHATTAN
21626816,10-11-2011 0:00,10-11-2011 0:00,New York City Police Department,Noise - Park,Park/Playground,10006,LIBERTY PLAZA,NEW YORK,Closed,MANHATTAN
21626929,10-11-2011 0:00,10-11-2011 0:00,Exemption Unit,DOF Parking - Tax Exemption,Address,10026,WEST 117 STREET,NEW YORK,Closed,MANHATTAN
21627658,10-12-2011 0:00,10/13/2011 12:00 AM,Department of Transportation,Street Condition,,10031,WEST 145 STREET,NEW YORK,Closed,MANHATTAN
21627659,10-12-2011 0:00,10/13/2011 12:00 AM,Department of Transportation,Street Condition,,10003,EAST 9 STREET,NEW YORK,Closed,MANHATTAN
21627661,10-12-2011 0:00,10/13/2011 12:00 AM,Department of Transportation,Street Condition,,10002,ORCHARD STREET,NEW YORK,Closed,MANHATTAN
21628161,10-12-2011 0:00,10-12-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10027,CONVENT AVENUE,NEW YORK,Closed,MANHATTAN
21628166,10-12-2011 0:00,10-12-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10019,WEST 52 STREET,NEW YORK,Closed,MANHATTAN
